text,label
"Grabe mga panaginip ko kanina ang problematic 😭yung una about sa shs crush ko having a “girlfriend” now kahit I think wala naman ngayon. My subconscious telling me to move on na siguro hahah tapos yung isa naman yung crush ko rin before and his jowa, nag break daw hahaha kahit hindi naman talaga ngayon. Shuta ano baaa ang problematic hahahaha",0
"Parang skit lang nila Dolphy, Babalu, at Redford hahaha pucha",0
Lamig kz,0
Pagiging asawa,0
"Sana all binigyan. Dito samin kahit 100 wala 😂
I joke but that amount is good enough for me, and i wont vote that scum.",0
Maam/sir entitled talaga marami dyan sa lalamove gusto palagi nambuburaot sa customer.,0
"wala rin akong alam noong pumasok ako sa IT. mabait naman mga friends ko kung nagtatanong ako sa kanila. programming is learned, it takes practice. and maybe find new friends.",0
"Tinamaan ako diyan kasi I left DepEd after 4 years of service nitong July lang para magturo dito abroad. Grabe rin yung guilt kasi bago ako umalis, ilang beses ako sinabihan ng mga estudyante ko na wag na daw ako umalis. 
Ang miserable ko ngayon dito pero kailangan magtiis. Nakakalungkot masyado ang pasahod sa Pinas. Totoo rin na madalas kami naglalabas ng pera galing sa sariling bulsa para sa mga bata.",0
"Tawag namin diyan, Dawat pikas-pikas (Tanggapin ang grasya ng bawat panig)",0
Nagpayanig ng ilang segundo...,0
kain tayo siomai guy's....,0
"8 years ago nakatira ako sa paranaque where badjaos are rampant. Naloka ako nung nakita ko na yung mga badjaos umuuwi sa multinational. THE Multinational village where the rich Paranaque people lives. Mas bongga pa kesa sa bahay ko yung inuuwian nila. Since then, hindi na ako nagbibgay ng limos ksi organized group sila",0
"I am a public school teacher. Almost 75% ng mga estudyante ko ay galing sa broken families. Karamihan sa kanila ay walang nag-aasikaso sa bahay kaya pumapasok na gutom at umuuwing masakit ang tiyan. Nakakalungkot lang talaga. Kung mayaman lang ako, ako na sana mismo ang nagpa-aral sa kanila.",0
bat tapyas yung baba,0
plus grabe yung pollution ambag niya lol,0
Ayun di lang ako yung nakapajama dito sa precinct para bumoto hahaha. Good morning!,0
"Any lawyer here can share the status of PD1563? Hindi na din ako nagbibigay sa mga beggar eh. Dati iniisip ko hindi ko naman ikaka-hirap magbigay ng konti pero yung 2 years mo na nakikita yung same beggar holding up the same ""na-lay off sa trabaho"" poster alam mo na scam na hahaha and yes napaka dami mga beggar sa 7eleven and eto ang mga violent pag di nabigyan ng pera or barya binigay mo na pera.",0
MGA MALULUTONG KAYO!!!,0
Ang ginagawa ko sa FoodPanda laging “no tip” tapos kapag okay yung service saka ko inaabutan ng cash.,0
"Parang style ni digongnyo yan, kunwari kumakain sa carinderia at natutulog na naka kulambo yun pala...",0
"Alanya sa elementary nag peak - matindeeee
As in wala nang ibang credentials? Yun na yun?",0
"I've been teaching in a public school for 3 years.  Bawat isang estudyante, napakakulay ng buhay. Halos wala na akong sahurin sa dami ng loans ko pero di ko mapigilan sarili ko na bilhan sila ng pagkain lalo na pag exam.",0
"Alam mo OP, maganda intention mo. Kaya lang, pag nireport mo yan at kinasuhan ang ex mo, hindi lang naman yan about kay ex mo e. About rin yan sa minor girl kasi ma-eexpose siya sa family niya. Kahit anonymous report pa yan. I have known someone na case na ganyan pero mas naging intense yung trauma sa kanya kasi dinidespise siya ng family niya. Mas maganda pa na kayong tatlo lang nakakaalam. Malaking trauma ang madadagdag lang sa minor girl na victim I tell you. Let that minor girl deal it hanggang magbreak sila. Just encourage your ex to breakup with the girl. Yan ang mas maganda. You may be right pero yung effect psychologically sa minor girl ng pagsumbong mo anonymously ang mag-uudyok sa kanya lalo to commit suicide. I tell you not everyone loves to be exposed. Magiging popcorn chismis lang si minor girl sa buong kamag-anakan niya. Mas maawa ka sa girl. Magrelax-relax ka diyan. Isipin mo ang psychological trauma na madadagdag sa kanya kapag magtetestify pa siya sa court. Lalong lalala yan. Kalmahan mo lang puso mo kahit nag-coconfide sa iyo ang ex mo. Hindi lahat idadaan sa kasuhan. Mas maganda pa rin sa discreet na usapan.",0
"Yung comment kasi, prio yung unruptured. So tinatanong, alin ang prio, ruptured or unruptured",0
"Haha yep, sa personal project ko ako naging masaya ulit habang nag-cocode! Yung kahit magulo or hindi appropriate ang commits at variables",0
Wala bang nag tatambol sa US parang dito sa cavite hahaha,0
Minsan nadali na ako nung Ludy’s na peanut butter. Kala ko nag retouch lang ng logo ung Lily’s. 🤣😂,0
May binili akong wallet sa shopee nitong friday at sabi sa delivery status niya ay sa november 13 pa ang dating niya. Galing pa kasing China. May lakad pa naman ako nun at sana maaga ang deliver sa akin huhu.,0
Potek kahapon nag lalamove kami ng cake. Hinostage yung cake namin. Ipriority daw deliver bsta plus 50. Ayun 3 hrs pa din nadeliver.  Buti di tunaw.,0
Tingin ko wala naman way malaman ang boto except pag count ng boto e masyadong malayo ang votes sa number ng binayaran nila.,0
where i work bawal ka mag-wfh from mindanao. Nagulat nga kami restricted pala ang mindanao.,0
Tingin nila mas wise iboto ung nagbigay sa kanila ng pera.,0
Kapag ganitong maysakit ako saka ko nararamdaman ung pagiging single ko. Kasi walang nag-aalaga sa akin. 🥺,0
"Mahina naman talaga ang kita diyan sa lalamog. Alisin mo yung ""diskarte"" malulugi ka lang sa oras at gas.",0
"hindi ka maka shop ng maayos or you feel uneasy pag labas kasi yung iba kapag hindi mo nabigyan nananakit. minsan kapag may nakikita akong namamalimos sa labas ng 7-11 natatakot na akong pumasok di na lang ako bibili.
so yeah they have the right to put that reminder it's for their own safety and the business too.",0
Hindi na talaga aasesnso pilipinas. korap na nga yung kandidato para pang tambay na nag aantay ng bigay ang botante. Tsk..,0
"kaya di pa deserve ng pinas ang someone like leni. Tsaka di naman trust ang nangyari sa ""nanalo"" fanaticism"" un.",0
Ewan ko ba sa Antenna namin dati baligtad sa amin. GMA ang malinaw and malabo Ch2 kaya minsan di makasunod sa mga HS classmates na naguusap about PBB noon lol.,0
Pwede sabunin :) mild na soap natin. Maganda pang steak and everyday cooking. So far satisfied naman kami sa CI ang tibay kaya compared sa teflon pans na sensitive. Di ka pa mamroblema na magasgas.,0
"Nostalgia narin siguro. 
Laki ako sa malibay,sa pasay... Sarap na sarap ako sa jollibee mga 3-9 y.o ako. Fond memories ika nga
Bumalik ako kasama kaibigan ko parehong lugar parin after 15 years. Pero parag ang lungkot ng serving.basta iba na sya yung lasa at dating ya sa akin .",0
"This is phishing. If you open the site, it's already fishy. Yong site nagiging posttph.
Wag kang palinlang sa mga links na e rerekta ka sa correct website ng philpost. Its just an easy embedded links.",0
malalaman ba nila beforehand kung nag tip ka via app?,0
"RA 7610.
Makulong na yung kupal na yan, ginawang idol pa si Karl Malone shimmy",0
Mas gusto ko iboto yung ganitong kandidato kesa ung nakaline up na alam kong kurakot.,0
Ano yan nangangain ng puke at tite?,0
Malaki na nga yan ahhaha sa amin may mas maliit pa jan,0
"Bridge Maker and Pedestrian Assistant lalo kapag bumabaha
Buyer ng mga sirang gamit
Tawid Ilog Service",0
"True sa top up no! I mostly pay online din since wala akong cash madalas. Tapos wala pa lng choice na gamitin laman ng wallet and probably cash yung kulang. Kaya until now may 70+ sa wallet ko, parang andon na sya for a year haha As a person na tamad mag withdraw, grab talaga haha",0
"Meron yan, halik ni Poseidon, yung jebs na malakas yung splash, abot sa pwet.",0
"Nah, man. Wala yon. Gaya ng pinag-uusapan natin, I take pleasure with helping people in any way I can. Lalo kapag usapang self-improvement. 🤝",0
Naku po ayaw na nga.,0
Yung tita mong may kakilala kung saan-saan na pwedeng maglakad sa iyo para ilapit ka sa mga taong kailangan mo.,0
"Survived the event yesterday pero muntik nang di ko kayanin because of antok, init, gutom. Naubos din yung social energy ko and i can say na introvert nga talaga ang tita nyo. Will probably not go out for a month or two haha",0
"TIP: Picturan niyo sila, lalayo yan. Works for me kapag nasa sasakyan ako tas may mga lalapit na manghihingi sa may drive-thru.",0
Hay muntik na ko magalit,0
Experience ko sa mga ganito is to the point na masasakatan ka na nila. Buti nalang may limang piso ako na natira sa bulsa kung hindi tuloy tuloy yung pag sampal sakin. Ang pinakaworst pa dyan is nasa jeep ako pero wala man lanb pumigil kay ate.,0
"Haha. Mahina din eh, sana hinabol nya yung snatcher gamit yung ini-snatch nyang motor. Edi sana may motor na sya, nabawi p nya cp nya. Haha 😂",0
hindi pa ba uso dyan sa Pinas ang email receipt?,0
"Sorry na pero boboto lang ako kung may makakasabay ako papunta ng school, waiting ako sa kapatid ko pati sa mga pinsan pero parang mga tinatamad din hahahaha",0
di rin ako makakavote lol,0
Parang I know kung saan toooo Merville?,0
may nabalita nga ako un bata na dala dala nila kidnapped pa. nakakatakot,0
Ah ganon ba,0
"TIL may chika sub. ano yun mga usual marites topics like ""uy break up na pala si (insert celebrity)"" ganun?",0
"SK pa lang yan, ganyan na...",0
"I disagree, noon pa ganyan ang sistema. Yung ka batch ko nung highschool na nag SK Chairman di naman siya top student magaling lang siya magbasketball. Same formula lang din ever since na kung popular ka sa baranggay yun na yun.",0
"Papansin ka OP iba ata kandidato mo, hinusgahan mo. Kaysa naman sa karamihan namemera at nagvovote buying",0
Sana all po.De-kotse mga kapitbahay namin kya generalized na area namin n d na kailangan bayaran.haha,0
Manonood ng KMJS Gabi ng Lagim pero umaga para 'di masyadong nakakatakot 😃👍,0
hahaha ang hirap ng shooting sa switch ng nba2k23 kingina. imbes na nageenjoy naffrustrate HAHA,0
May tindahan kami. Bigasan at grocery. Nakikita ko talaga first hand ung pag bubudget ng mga nanay. Like 1/4 bigas tapos may tatlong nakasunod na bata. May bumibili pa na discounted na basag na itlog.,0
Understandable naman ito kung mahusay talaga na lider ang nasa post at wala lang talagang pondo kaya ganiyan.,0
"True
Sabi sakin ng relative ko na nasa canada, ung matador(ung taga katay ng baboy sa mga palengke)at constru worker sa canada and america mas mataas pa sweldo kesa sa office worker. Karamihan ang lalaki ng mga bahay at magaganda mga kotse. 
May batas daw kasi sa amerika at canada na if ur job is more physically demanding, u will get paid more. 
Dito sa pilipinas opposite, kahit magpakamatay ka na kakatrabaho below minimum wage parin sweldo mo. 
Mga matador at constru super below minimum wage.",0
"Diba nag pahiwatig na PNP na may mga troll daw na pinoy influencers na nagpapa gamit sa china to spread china's propaganda/fake news. Can MTRCB, KBP do something about this?",0
"You wanna know something funnier? The owner of Victoria Sports Tower are the Acuzars, whose patriarch is the current Cabinet Secretary for the Department of Human Settlenents and Urban Development.
Halatang halata kung ano ang priority at sino ang pinagsisilbihan.",0
"I think it will be saleslady ng isang department store, lalo na kapag contractual lang. Pa-six months, six months lang na gig. 
Magtataasan ang kilay ng mga kapitbahay kasi bakit may tatlong kotse at dalawang bahay ang isang saleslady at mag-iisip silang may kababalaghan akong ginagawa behind closed doors lol. 
Hindi magko-connect ang kalagayan ko at ng sweldo ko at baka ubos na ang isang buwang sweldo ko pambayad lang ng kuryente sa isang bahay. 
May empathy naman ako, I think I won't gain any more than that, and I'll just find my new situation extremely inconvenient. Though, naniniwala ako sa kasabihang ""habang maiksi ang kumot, matutong mamaluktot"". So maybe inconvenient lang sya at the first few months, tapos makaka-adjust rin after, maybe selling some of my possessions to keep me afloat. Then move forward from there.",0
Para sa 2 pesos sulit nayan. Kesa naman dun sa sosyal na Pan de Manila na 5 pesos ata isa.,0
Wala pa rin akong kilala kung sino iboboto sa barangay at SK elections bukas. Okay lang bang magrandom choice na lang?,0
"Pag sa Japan ito, bitbit mo basura hanggan makahanap ng basurahan",0
Yung hot chocolate nila di na masarap parang lasang madaming cornstarch,0
Hindi naman double booking naexperience ko pero nanghingi si driver ng toll fee kase from cavite to pasay yung delivery and sa slex daw daan. Malaki yung item so car yung nag pick up. Sobra pa nga toll fee na binigay ko kase wala akong barya. Pag tingin ko sa app sa cavitex naman sila dumaan hahahahhahahahaha kasama nga pala nya asawa nya sa car lol,0
"Ang sarap nilang sabihan ng ""Gee, I wonder why?"".",0
"Depende kung san ka bibili, pag sa mga pan de manila mas malaki naman pero mas mahal.  Ung malunggay pandesal sa amin dos isa pero parang dalawang kagat nalang.  Tbf tho goods naman na ako sa 5 piraso na ganon",0
"Para lang din yan yung mga whites na namamalimos sa Asian cities kasi wala silang pambyahe pauwi. 
Ang difference lang, kung kay Quiboloy ito, trafficking and slavery victim sya. Posibleng isa sya sa maraming members na nakunan ng legit visas pero pinapagtrabaho ni Quiboloy to raise money and to satisfy his sexual needs.",0
"Grabe, walang paalam? The ones I got have the decency naman to ask permission. Kaloka, mej buti na it was unimportant",0
"We use lalamove often for our business. Nung nalaman ko yung galawan nila sa double booking inuunahan ko na silang bilinan na pag gusto nya kako mag double booking (lalo na kung may kalayuan ang destination) na ok lang basta madala bago sumapit ang specific time.
Tapos yung tatanggap sasabihan ko din yung ETA sa kanila. Para walang problema sa side ko at sa tatanggap.",0
"Nope, legit concern yan for them. May mga paalala post pa nga na huwag muna mag pa polish ng nails due to the upcoming election.",0
"Eto problema sa pinoy eh. You just assume na dahil walang ginawa last elections e walang gagawin. Hindi mo nireport tapos sisisihin mo yung gobyerno na walang ginawa.
Tsaka mo sisihin kung wala nga ginawa kung nireport mo.
If your words are true, hold merit and if you actually give a shit about country then you do it in official means. Worse case scenario lang ang socmed
EDIT: Wow im really getting downvoted for telling OP to report it to comelec instead of crying in socmed. Tapos pag ""stolen elections"" and conspiracy theories about the last elections ang ingay at nagfifile pa ng kaso?? Putang ina talaga.",0
Nanghihinayang sa long weekend dahil nagkasakit ako. Bakit ngayon pa? :(,0
Sarap siguro walang bad exp sa beggars.,0
Kaya sinasadya ko di maghulog ng barya dun eh haha,0
"Napaclick lang ako dahil sa Dasma logo lol, now I kinda wanna find gramps and hear why he's running for the role and his plans. wala na curious lang ako 🐛👍",0
Kaya magbigay na lang tayo kahit anong barya tutal pabigat lang sa bulsa/wallet ito minsan. Responsibilidad ng gobyerno lutasin ang problema na ito,0
Lalamove sucks! I prefer to book via Grab. Kahit mas mahal alam kong mas safe and makakarating agad yun item ko.,0
saan sa Agusan del Norte?,0
"May marerecommend ba kayo na universal charger for cellphone na gumagana at tumatagal naman kahit papaano? Yung charger-adapter na pwede for oppo/vivo phones mga ganun. Any specific brand/shopee store?
Thanks.",0
hindi ako nirereplyan ng bf ko the whole day. Huling message ko yung good morning ko tas nag heart react lang siya this 6 pm. What? Hindi ako galit or what pero nagtataka lang ako,0
tapos na ang bebe time! ang bilis talaga ng Sunday huhu miss ko na sya,0
"Hi sorry, pero pansin ko nagiging totoo ito. And the more you give them the more they feel entitled. Minsan ikaw pa aawayin when you don’t give them.",0
"This is why I don’t use Lalamove anymore. One hour lang dapat ang delivery, umabot nang limang oras. Hindi pa macontact at hindi nasagot. Yun pala nag double booking na. Kakairita. I only use Grab now, kahit mas mahal nang konti. At least sure ako na makakarating sakin agad yung package.",0
taga-tanggal ng puting buhok sa mga kamag-anak,0
"Hindi ba ibig sabihin niyan is may conflict pa within you that needs to be resolved? Kasi kapag ginagawa ko yang mga ganyang bagay sa babae, nagiging proud pa nga ako sa sarili ko e. Kung may anything negative man, siguro baka lang nagiging pabida ako sa paningin ng iba pero di ko naman masyadong ineentertain yung thought na yon.",0
,0
"Give them food na lang. Pag umaalis ako, lagi akong may dalang extra food para sa mga bata at matatanda na nanghihingi. May iba na gutom talaga. Mahirap ibigay ang pera kasi ginagamit lang naman sa maling bagay. Pagkain na lang dapat.",0
Panahong tuwing umaga bumibili ng champorado at after spans bab rekta compshop. Panahong problema mo lang na chixilog ka sa ran at malag ang compshop kasi may nag yoyoutube. Gud ol days,0
"bat ganon no yung mga nagtetrend na babae mga naka-eyeglasses? di na siguro kakayanin ng ""i can fix her"" yan hahahaha. Si quiboloy ba naman yung ano e hahahaha.",0
"Isang subo na nga lng samin ung pandesal tapos 5pcs per 10 petot na, umay! Haha",0
"“Sana manalo si tatay” “ganto dapat, walang yabang”",0
unlicensed real estate broker na kapit bahay ng kapatid ng classmate ng anak ng katulong ng nagbebenta,0
92 pesos sa Foodpanda app 😳,0
"any other bank ATMs do that? sa BPI ko pa lang siya nakita
edit: w/o the printout fee lol",0
"Sa mga may blackout curtains na effective, saan kayo nakabili?",0
"No, mas maliit.",0
"Quiboloy kulto siya sigurado. Nabubwisit din karamihan Dabawenyo sa kanila. Nagbebenta mga alagad niya dito ng ballpens at mga kung ano-ano pa sa loob ng malls, especially sa restaurants. Mandidistorbo habang kami ay kumakain. Grabe brainwash ng ungas na lider.",0
"Tapos yung ibang kandidates may pondo para sa kung anu-anong jingles, caravan at pambili ng boto at pag nanalo na, long term bakasyon grande w/family na sa ibang bansa until next election. Ibang klase 🙄",0
"Lord, bigay mo na sakin to?",0
"Nawa'y lahat! Sa amin, puro dishwashing liquid, bareta at bigas madalas inaabot.",0
"Mukhang SOP na nga ang ""side quests"" among delivery drivers.
The first time I encountered this, my Lalamove courier asked me up front kung OK lang mag-book siya ng isa pang trip between me and my recipient. Sabi ko oks lang sakin, basta madeliver within two hours yung akin. Nagawa naman niya 👍
The second time though, walang paalam. Nahuli ko nalang siya when he uploaded the wrong dropoff photo to my Lalamove order na obviously hindi pa tapos, then kitang kita sa mapa na he took a side trip na super out of the way.
So nag-message ako ""Kuya, alam ko ginagawa mo, huli ka"" 🤣 Tumawag naman siya afterward and nag-sorry at nag-explain. Sabi ko magpaalam ka naman, inaantay ko delivery ko eh, nasasayang oras ko. Gets naman niya and alam niyang mali siya, aminado naman.
Meron lang talang iba, mga ubod ng bastos ang ugali. I dread the day I'll run into them.
Btw good advice yung tip in cash after delivery ha. Will do that, salamat 🙏",0
"sa BGC nga lang eh kaganda ganda ng usapan namin ng kadinner ko bigla may babae na sumingit bigla naglapag ng pagkain tapos pambayad din daw ng college, basag momentum after nun awit.",0
"even before pandemic  
ramdam na nabawasan na ung intensity nang pag celebrate nang christmas and new year  
di naman nawawala ung party/kainan, pero ung ""intensity"" nga  
ung tipong sobrang daming christmas lights, ipapasara ung street, sobrang daming nagpapaputok, etc  
pero baka sa lugar lang namin kekeke",0
challenging yung walang mahanap na ibang options beh.,0
Lugi ka diyan,0
first ko magpa haircut at pedicure sa usual salon ko (madalas kasi haircut lang).. natawa ako kasi pinagsabay yung gawa..,0
"naiingit ako sa tuwing maiisip kong ang daming memories nung iba, samantalang ako, still grinding.",0
"Imagine needing the receipts for a 50k withdrawal. That’s P50 agad plus atm fee pa if you’re using a different bank to save time.

Enable email'd or SMS receipt?
At ₱50k I think you can afford the ₱50 transfer fee + ₱10 print out fee.
When I get a bank cert for business visa application I pay a fee.

Disiplina lang din dahil kahit naman may basurahan sa gilid, madalas mong makikitang nasa sahig lang din ang mga resibo.

Pinas po ito..... parang di ka lumaki sa Pinas. You are more likely to have your preferred candidate win that Pinoys to comply.",0
"Sino na nga ung nagcomment dito sakin nung nag ask ako about long wallet? Haha (nuke pa more). Anyway, if nagbabasa ka now may nacheck out ako kanina na wallet madami card slot hahaha baka bet mo rin haha 😂
Edit: nahanap ko na sya hahaha",0
"As an ex-banker, alam ko bakit wala trash can - lagi kasi ninanakaw.",0
Tas yung commercial yung Pho Hoa sa SM Manila saka yung kainan sa may baba ng LRT Central. Good times.,0
"The worst yun mga beggar na nakatambay sa ATM machine... mga bata, talagang nakatingin sa keypad e...",0
Masyadong maawain kaya maappeal at madali pagkakitaan ng poverty fern ang gnyang audience.,0
Buti pa sila may pabudget. samin sinolo lang nila tserman,0
"Yeah even here in our ""squatter"" area, if your give one beggar something once, they'll keep coming back. Lahat na sila. Magsasawa ka tuloy sa kanila.",0
atlist alam mong hindi yan aabsent sa liga HAHAHAHAHAHAHAHAAHAHA,0
1k? Bongga naman nilang mamigay.,0
Yung naglalagay ng karton sa mga nagpapark na motor,0
Sayang abs-cbn,0
Pwede ba magpasa ng resignation letter kapag undas break? macount kaya yung render pag nabasa nila sa pasukan?,0
"No. Kung gusto ko yung babae, I'd appreciate it if guguluhin niya buhay ko or kulitin niya ako, in a good way. Though there will be times na kailangan talaga namin ng katahimikan.",0
mga serial killer na ba tao ngaun? Bakit may body count?,0
Yeah it is open secret na alam na ng karamihan pero bulag-bulagan parin,0
nakakaconcern tlga yung 17 year old. Its not like naiintindihan niya yung breadth ng situation nung nag oo siya sa kanya. Goodluck OP.,0
Kahit dati pa tumatanda mga tao. Pero ngayon lang ganito nagigipit. Wala ito sa edad.,0
"Parang mas opt na tawagin silang syndicates kesa sa ""beggar mafia"", whatever that is",0
Hindi pa naman ma-deactivate yung voter's profile ko kung hindi ako makaboto this local election diba? I'm down with fever kasi and ayoko naman makahawa kung lalabas pa ko huhu nakaboto naman ako nung national elections.,0
Ako lang ba o talagang sobrang tamis na ng mga pandesal ngayon?,0
Due date ng Meralco bill namin kahapon kaso baka sa katapusan/nov 1 or 2 pa kasi ako magkakaroon ng pambayad...may dumating na disconnection notice sa email tapos pay immediately nakalagay. Puputulan na ba ako ng kuryente bukas huhu,0
So magkano kinikita mo jan?,0
"hahaha dito 3k, rekta genesis crystals <3",0
"Pagkain din binibigay ko kapag may namamalimos. Pag pera kasi baka kung ano pa ang bilhin. Kaso minsan nararanasan ko choosy sila sa food haha. Minsan nakatigil ako sa stop light kinatok ako sa sasakyan. Eh fudge bar at sky flakes ang baon ko kaya binigyan ko nalang din kaso ayaw nya. Ang sabi ni kuya ""ay ayaw ko nyan"" sabay lakad ng mabilis palayo😆",0
Hindi ba dapat ireport?,0
At hindi lang kaw nakakita?,0
Jusko 2 taon lang manunungkulan. Pag isipan niyo tumakbo baka malungkot kayo niyan.,0
Natry nyo po sa CP? Ayaw gumana sakin huhu,0
"Madalas ganyan sa Baclaran, Divisoria or any large commercial area, minsan pa nga di nagsasabi yung rider. Nangyari na sakin twice and never agreed for it again, after a while di nko gumagamit ng Lalamove pag yung seller ay nsa Baclaran, Divi or QC unless importante.",0
"My friend is a public school elementary teacher. I remember her stories, napaka neglectful ng ibang parents. One time daw, bigla na lang na may batang pumasok. Hindi alam sariling pangalan, walang registration, dinala lang yung bata sa school ng kapitbahay.",0
"It's worded harshly but the mention of ""beggar mafia"" is a nice touch. I like that the notice put it out there for the syndicates to see. Alam naman nating lahat na karamihan sa mga namamalimos sa Maynila ay pakawala ng sindikato — mas napatunayan ko pa 'yan noong may kakilala akong nag-rescue ng mga bata at senior sa kalsada tapos susunduin na lang bigla ng mga ""kamag anak"" nila sa shelter.
A week later, the same persons rescued are begging for alms on the street again.",0
"I am all for hardwork and self-sufficiency, pero selling these items more than the SRP tapos may halong pamimilit pa minsan, auto pass. Minsan kahit makita nilang busog or may kinakain ka na, mamimilit pa rin.",0
Hahaha,0
"Hindi naman convincing mga ganitong kandidato. Ginamit ang kahirapan at kaawan para makahakot ng boto tapos kapag nakaluklok na, hindi naman alam ano ang dapat gawin ng isang punong-baranggay.",0
"No worries. Tbh may pagkukulang din ang gov't talaga for this. Pero meron din sa side ng mga tao, some of the government and private sectors offer opportunities for them but YUNG IBA is picky. I mean acceptable maging picky but sometimes they're just lazy to work. 
Best example ko na yata dito is yung somewhere near samin na may carwash business. Inalok nya yung homeless to work for their carwash with free meal and home na pero nag decline din kasi tinatamad pumasok/mag work. ¯⁠\⁠⁠(⁠ツ⁠)⁠⁠/⁠¯",0
Daaamn bigatin brgy elections palang haha,0
"Well, to be fair.  May 2nd page po kasi yan. Sana pinapakita ng nag post. Dun pa naman nakalagay na billiards champion sya.",0
Oo nga!,0
Trademark talaga ng mga pinoy ang pagiging dugyot.,0
may gsto ko pa yan kesa sa muntangang ang ingay ingay na motorcade plus kalat na fliers,0
Sabi ni mama na nasa dswd myembro daw yan ni quibuduts..,0
"I mean bat pa sila magugulat, overworked kana mababa pa sahod mo halos di mo mabawi yung pinang tuition mo. Ni halos pati paglaan ng scholarship sa mga med related field wala eh.",0
"80% ng poster is mukha nya then the rest is pangalan nya.
sana naman naglagay ng plano nya. like a dedicated brgy fire/ambulance station or tow truck. kaya naman ng barangay gumawa nyan kung kaya ng iba",0
"Wala papi, la kalaban. ~~tsaka kahit meron, baka doblehin ko pa yung ibibgay nila. Di nila ko mababayaran~~ jk jk",0
"Ang lala shuta, nabasa ko nga nung minsan.",0
Kaka maimar nila Yan noon. Old formula before meteor garden na Isang gateway sa kdrama na puro landian lang,0
No. Alam mo naman siguro kung saang precinct ka.,0
"Makakakita ka talaga ng mga medyo emaciated na bata na pumapasok nang walang laman sikmura.

This is so true. My sister and my cousin are public school teachers. Binibigyan na lang daw nila ng tinapay pag ganun. 
Then sisisihin pa teachers for pag wala natutunan mga bata. 
They dont understand that teachers are just there to reinforce what they learn at home. 
If kids dont have the right support at home, nawawalan din tlaga ng gana mag-aral.",0
Samin nga perfect attendance nung 1987 sinama pa eh,0
"Sa office namin, cash transfer na lang ang Christmas basket.
Yung mga nangangaroling kakaunti na lang din.
Wala na ring mga bata ang nagsasabit ng medyas bago mag-Pasko (I know this is not a Christian-rooted tradition, pero di ko lang maiwasan yung mga ganap namin nung bata pa ako pag papalapit na ang Dec 25).",0
"Out of nowhere, bigla ko naalala yung picture ni digong. Birthday niya ata yon? Nakacrop, tas sinasabi ng mga uto uto simple lang daw at wala gaano handa kasi konti lang nakalapag na pagkain sa lamesa. Tapos may nag post na whole pic, may palechon. HAHAHAHAHAHAHA",0
Kakapanood ko lang ng Atom Eve. Lapit na Season 2 ng Invincible!!! 😌,0
"Tagal nung mga halloween special, antok na ako. Hahaha parang kahapon pa ako pagod since andito fam kahapon tapos nag SM kami ng loml at late na nakauwi. Tapos this morning general cleaning ng kwarto at taas ng bahay. Tapos nung hapon bonding kaunti with cousins. Kaya wala afternoon nap. Drained na ata uli social battery ko. Tapos botohan bukas, malamang may mga kakilala ako makikita pshhh",0
"Marupok ko talaga. Sinama lang ako kaya naging sure ang pag-uwi, crush ko na kagad. Bad self! Bad! Pinsan yan ng kaklase mo at di mo pa sya ka level! Stop it self!",0
Ang tanong ay... Nireport mo ba?,0
"Meron around Morayta 7/11 na magbubukas ng pinto tapos pag lalabas ka bigla nakaharang sa pinto manghihingi ng barya. Hello, kaya ko rin po magbukas ng pinto.",0
Oy paggising ko may  isang sakong palay na sa bahay galing sa kamag anak na for da brgy councilor lmao,0
"Government. May kinalaman sa poverty alleviation yung work ko. Ibang communities talaga lalo na sa mga liblib na lugar sa probinsya, abject poverty talaga.",0
"Itatapon din nila yun (experienced it myself), kasi mas gusto nila pera pang rugby. Kaya di nako nagbibigay sa kahit kaninong pulubi kahit may baby pa yan (which ginagamit nila as paawa effect)",0
"Galit sila pag monopolized daw ng isang company ang isang service pero paano mo pipiliin yung alternative kung basura naman ang service? Dito papasok yung kasalanan ng isa, kasalanan ng lahat kasi di naman sila maaalala sa pangalan ng mga palpak, maaalala lang yung company nila. Parang PNP, tiwali isa, tiwali lahat.",0
"Perang ninakaw galing sa mga tao (na part si OP). So technically, binawi lang ni OP tapos di naman sya papadikta sa kung sino iboboto. I'd say fair trade.",0
"Totoo naman, well compensated talaga mga physcially demanding jobs kase babawi yan pagtanda nila. Puro sakit sa likod aabutin nila if hindi nila aalagaan katawan nila. Sa totoo lang mas malaki kinikita ko noon nung naguumpisa pa lang ako sa abroad. Taga load ng frozen meat ranging from $55-60 AUD/hour tapos nung naging RN nako starting ko $35-40/hr lol.",0
I wear headphones talaga or nagpapanggap na natutulog sa bus if nakikita ko sila pasakay,0
Parang feel ko naiilang sila kaya yun di ko na alam ang gagawin ko baka may masabi sila na di maganda even ginagawa ko yung pagiging gentleman ko sa kanila haha feel ko nauuto ako ganun,0
"Buti pa yung multo, nahahabag saken. Che~",0
pota nakakatrauma no ganyan din ex ko may kars na g11 pero 22 na siya,0
"I know. Props to you. Nag-rant ako kasi sila madalas trending sa twitter. Bawat kibot at hinga ng members binabalita. Alam mo yun 😅 saka makikipagpatayan talaga yung iba.
Anyway, go, be happy and stan(?) healthily. 😉",0
Yup ganyan talaga setup noon pa. Yung tito ko nga sa kalabang partido pinatawag ni mayor,0
